time,stockid,StockID,StockName,date,price,open,close,high,low,vol,amount,cjbs,yclose,syl1,syl2,buy1,buy2,buy3,buy4,buy5,sale1,sale2,sale3,sale4,sale5,bc1,bc2,bc3,bc4,bc5,sc1,sc2,sc3,sc4,sc5,wb,lb,zmm,buy_vol,buy_amount,sale_vol,sale_amount,w_buy,w_sale,sectional_buy_vol,sectional_buy_amount,sectional_sale_vol,sectional_sale_amount,sectional_w_buy,sectional_w_sale,sectional_yclose,sectional_open,sectional_close,sectional_high,sectional_low,sectional_vol,sectional_amount,sectional_cjbs,sectional_wb,5min,10min,20min
2018-06-15 11:06:30,<NIL>,SH600637,东方明珠,43266.4628472222,15.66,15.66,15.66,15.66,15.66,0,0,0,15.66,0,0,15.65,15.64,15.63,15.62,15.61,15.66,15.67,15.68,15.69,15.7,2400,500,3500,3800,6000,1112,2000,4900,12602,31000,0.313868330297981,1.6218649148941002,0,0,0,0,0,16200,51614,1889053,29799247,3680190,57965923,106991084,91058754,16.08,16.06,15.66,16.17,15.5,5569243,87765170,4241,1.1749675819196899,15.654375,15.6223913043,15.6505624161
2018-06-15 11:06:35,<NIL>,SH600637,东方明珠,43266.462905092594,15.65,15.65,15.65,15.65,15.65,1000,15650,1,15.66,0,0,15.65,15.64,15.63,15.62,15.61,15.66,15.67,15.68,15.69,15.7,1400,500,3500,3800,6000,1112,2000,4900,12602,31000,0.294493742007982,1.62215614318848,2,0,0,1000,15650,15200,51614,1889053,29799247,3681190,57981573,107006284,91110368,16.08,16.06,15.65,16.17,15.5,5570243,87780820,4242,1.17446879371621,15.65,15.6176712329,15.6516792899
2018-06-15 11:06:41,<NIL>,SH600637,东方明珠,43266.462974537004,15.65,15.65,15.65,15.65,15.65,0,0,0,15.65,0,0,15.65,15.64,15.63,15.62,15.61,15.66,15.67,15.68,15.69,15.7,1400,500,3500,5800,6000,1112,2000,4900,8700,31000,0.3604963112005371,1.62215614318848,0,0,0,0,0,17200,47712,1889053,29799247,3681190,57981573,107023484,91158080,16.08,16.06,15.65,16.17,15.5,5570243,87780820,4242,1.17404276176067,15.6494117647,15.61,15.6518191617
2018-06-15 11:06:44,<NIL>,SH600637,东方明珠,43266.4630092593,15.65,15.65,15.65,15.65,15.65,0,0,0,15.65,0,0,15.65,15.64,15.63,15.62,15.61,15.66,15.67,15.68,15.69,15.7,2400,500,3500,5800,6000,1112,2000,4900,8700,31000,0.381455399061033,1.62215614318848,0,0,0,0,0,18200,47712,1889053,29799247,3681190,57981573,107041684,91205792,16.08,16.06,15.65,16.17,15.5,5570243,87780820,4242,1.17362813975674,15.6552631579,15.6090797546,15.6543357352
2018-06-15 11:06:52,<NIL>,SH600637,东方明珠,43266.463101851805,15.65,15.65,15.65,15.65,15.65,2400,37560,3,15.65,0,0,15.64,15.63,15.62,15.61,15.6,15.65,15.66,15.67,15.68,15.69,500,3500,5800,6000,6500,1502,1112,2000,4900,8700,1.2243329307126398,1.6228550672531101,2,0,0,2400,37560,22300,18214,1889053,29799247,3683590,58019133,107063984,91224006,16.08,16.06,15.65,16.17,15.5,5572643,87818380,4245,1.17363826359478,15.6541935484,15.5972413793,15.6543987976
2018-06-15 11:06:57,<NIL>,SH600637,东方明珠,43266.4631597222,15.66,15.66,15.66,15.66,15.66,2000,31304,3,15.65,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,500,3500,5800,6000,6500,714,2000,4900,8700,31000,0.4713192712516379,1.6234374046325701,1,2000,31304,0,0,22300,47314,1891053,29830551,3683590,58019133,107086284,91271320,16.08,16.06,15.66,16.17,15.5,5574643,87849684,4248,1.17327418952635,15.6541935484,15.5972413793,15.6578830199
2018-06-15 11:06:58,<NIL>,SH600637,东方明珠,43266.4631712963,15.66,15.66,15.66,15.66,15.66,100,1566,1,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,500,3500,5800,6000,6500,614,2000,4900,8700,31000,0.472317532935146,1.62346661090851,1,100,1566,0,0,22300,47214,1891153,29832117,3683590,58019133,107108584,91318534,16.08,16.06,15.66,16.17,15.5,5574743,87851250,4249,1.1729117771426298,15.66,15.5965395894,15.6582241777
2018-06-15 11:07:01,<NIL>,SH600637,东方明珠,43266.4632060185,15.66,15.66,15.66,15.66,15.66,0,0,0,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,600,3500,5800,6000,6500,614,2000,4900,8700,31000,0.47443554877790506,1.60690057277679,0,0,0,0,0,22400,47214,1891153,29832117,3683590,58019133,107130984,91365748,16.08,16.06,15.66,16.17,15.5,5574743,87851250,4249,1.17255083382013,15.6588461538,15.5960683761,15.6551620259
2018-06-15 11:07:10,<NIL>,SH600637,东方明珠,43266.4633101852,15.66,15.66,15.66,15.66,15.66,0,0,0,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,600,3500,5800,6000,6500,614,2000,4900,8000,31000,0.48157543965257793,1.60690057277679,0,0,0,0,0,22400,46514,1891153,29832117,3683590,58019133,107153384,91412262,16.08,16.06,15.66,16.17,15.5,5574743,87851250,4249,1.17219923952872,15.6588461538,15.596,15.6555108149
2018-06-15 11:07:16,<NIL>,SH600637,东方明珠,43266.4633796296,15.66,15.66,15.66,15.66,15.66,0,0,0,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,600,3500,5800,6000,6500,614,2300,4900,8000,31000,0.47848934079548905,1.60690057277679,0,0,0,0,0,22400,46814,1891153,29832117,3683590,58019133,107175784,91459076,16.08,16.06,15.66,16.17,15.5,5574743,87851250,4249,1.17184415902037,15.6588461538,15.5952225519,15.6530991217
2018-06-15 11:07:22,<NIL>,SH600637,东方明珠,43266.4634490741,15.66,15.66,15.66,15.66,15.66,0,0,0,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,1600,3500,5800,6000,6500,614,2300,4900,8000,31000,0.49985047208100103,1.60690057277679,0,0,0,0,0,23400,46814,1891153,29832117,3683590,58019133,107199184,91505890,16.08,16.06,15.66,16.17,15.5,5574743,87851250,4249,1.17150037008547,15.6588461538,15.5951775148,15.6530262046
2018-06-15 11:07:28,<NIL>,SH600637,东方明珠,43266.4635185185,15.64,15.64,15.64,15.64,15.64,500,7824,3,15.66,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,1300,3500,5800,6000,6500,2414,2300,4900,8000,31000,0.47517176122104704,1.6070446968078602,2,0,0,500,7824,23100,48614,1891153,29832117,3684090,58026957,107222284,91554504,16.08,16.06,15.64,16.17,15.5,5575243,87859074,4252,1.1711306305586002,15.659,15.5917123288,15.6543714822
2018-06-15 11:07:39,<NIL>,SH600637,东方明珠,43266.463645833304,15.64,15.64,15.64,15.64,15.64,500,7820,3,15.64,0,0,15.64,15.63,15.62,15.61,15.6,15.66,15.67,15.68,15.69,15.7,800,3500,5800,6000,6500,2414,2300,4900,8000,31000,0.464886658164315,1.60718882083893,2,0,0,500,7820,22600,48614,1891153,29832117,3684590,58034777,107244884,91603118,16.08,16.06,15.64,16.17,15.5,5575743,87866894,4255,1.1707558251456,15.6575,15.5890861619,15.6532140654
2018-06-15 11:07:41,<NIL>,SH600637,东方明珠,43266.4636689815,15.64,15.64,15.64,15.64,15.64,500,7820,1,15.64,0,0,15.64,15.63,15.62,15.61,15.6,15.65,15.66,15.67,15.68,15.69,300,3500,5800,6000,6500,400,2414,2300,4900,8000,1.2268235816587099,1.6073329448700002,2,0,0,500,7820,22100,18014,1891153,29832117,3685090,58042597,107266984,91621132,16.08,16.06,15.64,16.17,15.5,5576243,87874714,4256,1.17076684885317,15.6575,15.5873087819,15.6532140654
2018-06-15 11:07:45,<NIL>,SH600637,东方明珠,43266.4637152778,15.64,15.64,15.64,15.64,15.64,400,6259,2,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,3500,5800,6000,6500,3700,2300,100,2414,2300,4900,2.12252372232396,1.60744822025299,2,0,0,400,6259,25500,12014,1891153,29832117,3685490,58048856,107292484,91633146,16.08,16.06,15.64,16.17,15.5,5576643,87880973,4258,1.17089163347071,15.658,15.5885128205,15.6503818129
2018-06-15 11:07:51,<NIL>,SH600637,东方明珠,43266.463784722204,15.64,15.64,15.64,15.64,15.64,100,1564,1,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,3500,5800,6000,6500,3700,4800,1700,2414,2300,4900,1.58247486657565,1.60747706890106,1,100,1564,0,0,25500,16114,1891253,29833681,3685490,58048856,107317984,91649260,16.08,16.06,15.64,16.17,15.5,5576743,87882537,4259,1.1709639990546599,15.65875,15.5877073171,15.6509508762
2018-06-15 11:07:53,<NIL>,SH600637,东方明珠,43266.4638078704,15.64,15.64,15.64,15.64,15.64,1100,17194,3,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,2500,5800,6000,6500,3700,4700,1700,2414,2300,4900,1.52991132758836,1.60779416561127,1,1100,17194,0,0,24500,16014,1892353,29850875,3685490,58048856,107342484,91665274,16.08,16.06,15.64,16.17,15.5,5577843,87899731,4262,1.17102670745303,15.65875,15.5879111111,15.6539481966
2018-06-15 11:07:56,<NIL>,SH600637,东方明珠,43266.463842592595,15.64,15.64,15.64,15.64,15.64,0,0,0,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,2500,5800,6000,6500,3700,4700,1600,2414,2300,4900,1.53952494658791,1.60779416561127,0,0,0,0,0,24500,15914,1892353,29850875,3685490,58048856,107366984,91681188,16.08,16.06,15.64,16.17,15.5,5577843,87899731,4262,1.17109067129453,15.6588709677,15.587638191,15.6543275821
2018-06-15 11:08:02,<NIL>,SH600637,东方明珠,43266.463912037005,15.64,15.64,15.64,15.64,15.64,600,9384,1,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,3500,5800,6000,6500,3700,4100,1600,2414,2300,4900,1.6651430063993702,1.5917249917984,1,600,9384,0,0,25500,15314,1892953,29860259,3685490,58048856,107392484,91696502,16.08,16.06,15.64,16.17,15.5,5578443,87909115,4263,1.1711731817207198,15.6641441441,15.5889215686,15.6696437709
2018-06-15 11:08:11,<NIL>,SH600637,东方明珠,43266.4640162037,15.64,15.64,15.64,15.64,15.64,0,0,0,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,5500,5800,6000,6500,3700,4100,1600,2414,2300,4900,1.7957424578816799,1.5917249917984,0,0,0,0,0,27500,15314,1892953,29860259,3685490,58048856,107419984,91711816,16.08,16.06,15.64,16.17,15.5,5578443,87909115,4263,1.1712774720326102,15.6641441441,15.5889,15.67117781
2018-06-15 11:08:14,<NIL>,SH600637,东方明珠,43266.4640509259,15.64,15.64,15.64,15.64,15.64,0,0,0,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,5500,5800,6000,6000,3700,4100,1600,2414,2300,4900,1.7630925950111003,1.5917249917984,0,0,0,0,0,27000,15314,1892953,29860259,3685490,58048856,107446984,91727130,16.08,16.06,15.64,16.17,15.5,5578443,87909115,4263,1.17137627657161,15.6654861111,15.5890763052,15.6723405145
2018-06-15 11:08:20,<NIL>,SH600637,东方明珠,43266.4641203704,15.64,15.64,15.64,15.64,15.64,0,0,0,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,5500,5800,6000,4700,3700,4100,1600,2414,2300,4900,1.6782029515476,1.5917249917984,0,0,0,0,0,25700,15314,1892953,29860259,3685490,58048856,107472684,91742444,16.08,16.06,15.64,16.17,15.5,5578443,87909115,4263,1.17146087802065,15.6654861111,15.5893280632,15.6723405145
2018-06-15 11:08:22,<NIL>,SH600637,东方明珠,43266.464143518504,15.63,15.63,15.63,15.63,15.63,5000,78150,5,15.64,0,0,15.63,15.62,15.61,15.6,15.59,15.64,15.65,15.66,15.67,15.68,500,5800,6000,4700,3700,4100,1600,2414,2300,4900,1.3517043228418402,1.59315168857574,2,0,0,5000,78150,20700,15314,1892953,29860259,3690490,58127006,107493384,91757758,16.08,16.06,15.63,16.17,15.5,5583443,87987265,4268,1.1714909599251497,15.6656428571,15.5956790123,15.6761643836
2018-06-15 11:08:30,<NIL>,SH600637,东方明珠,43266.4642361111,15.63,15.63,15.63,15.63,15.63,900,14071,3,15.63,0,0,15.62,15.61,15.6,15.59,15.58,15.63,15.64,15.65,15.66,15.67,5800,6000,4700,3700,64390,200,3700,1600,2414,2300,8.2817701194439,1.59340846538544,2,0,0,900,14071,84590,10214,1892953,29860259,3691390,58141077,107577974,91767972,16.08,16.06,15.63,16.17,15.5,5584343,88001336,4271,1.17228235140687,15.6668707483,15.5919811321,15.678255814
2018-06-15 11:08:33,<NIL>,SH600637,东方明珠,43266.4642708333,15.63,15.63,15.63,15.63,15.63,0,0,0,15.63,0,0,15.62,15.61,15.6,15.59,15.58,15.63,15.64,15.65,15.66,15.67,5800,6000,4700,3700,30290,200,3700,1600,2414,2300,4.94321519483062,1.59340846538544,0,0,0,0,0,50490,10214,1892953,29860259,3691390,58141077,107628464,91778186,16.08,16.06,15.63,16.17,15.5,5584343,88001336,4271,1.1727020187564,15.6673863636,15.5919811321,15.6810619469
2018-06-15 11:08:39,<NIL>,SH600637,东方明珠,43266.464340277795,15.63,15.63,15.63,15.63,15.63,0,0,0,15.63,0,0,15.62,15.61,15.6,15.59,15.58,15.63,15.64,15.65,15.66,15.67,5800,6000,4700,3700,30290,200,4200,1600,2414,2300,4.712525667351129,1.59340846538544,0,0,0,0,0,50490,10714,1892953,29860259,3691390,58141077,107678954,91788900,16.08,16.06,15.63,16.17,15.5,5584343,88001336,4271,1.17311520238286,15.6689221557,15.5893939394,15.680952381
2018-06-15 11:08:42,<NIL>,SH600637,东方明珠,43266.464375,15.64,15.64,15.64,15.64,15.64,300,4690,2,15.63,0,0,15.62,15.61,15.6,15.59,15.58,15.64,15.65,15.66,15.67,15.68,5800,6000,5200,3700,30290,4100,1600,2414,2300,4900,3.32963301554134,1.59349405765533,1,300,4690,0,0,50990,15314,1893253,29864949,3691390,58141077,107729944,91804214,16.08,16.06,15.64,16.17,15.5,5584643,88006026,4273,1.1734749343859099,15.6702054795,15.5881147041,15.6818110236
2018-06-15 11:08:45,<NIL>,SH600637,东方明珠,43266.464409722204,15.64,15.64,15.64,15.64,15.64,0,0,0,15.64,0,0,15.62,15.61,15.6,15.59,15.58,15.64,15.66,15.67,15.68,15.69,6000,6000,6500,3700,30290,4100,2414,2300,4900,8000,2.4173344386110296,1.59349405765533,0,0,0,0,0,52490,21714,1893253,29864949,3691390,58141077,107782434,91825928,16.08,16.06,15.64,16.17,15.5,5584643,88006026,4273,1.17376906879721,15.6702054795,15.5878526755,15.6864788732
2018-06-15 11:08:47,<NIL>,SH600637,东方明珠,43266.4644328704,15.63,15.63,15.63,15.63,15.63,100,1563,1,15.64,0,0,15.62,15.61,15.6,15.59,15.58,15.63,15.64,15.66,15.67,15.68,6000,6000,6500,3700,12990,2000,4100,2414,2300,4900,2.2394043528064103,1.59352266788483,1,100,1563,0,0,35190,15714,1893353,29866512,3691390,58141077,107817624,91841642,16.08,16.06,15.63,16.17,15.5,5584743,88007589,4274,1.17395139777662,15.6719333333,15.5878526755,15.6867142857
2018-06-15 11:08:50,<NIL>,SH600637,东方明珠,43266.464467592596,15.63,15.63,15.63,15.63,15.63,0,0,0,15.63,0,0,15.62,15.61,15.6,15.59,15.58,15.63,15.64,15.66,15.67,15.68,6000,6000,6500,3700,12990,2000,3600,2414,2300,4900,2.31300118312081,1.59352266788483,0,0,0,0,0,35190,15214,1893353,29866512,3691390,58141077,107852814,91856856,16.08,16.06,15.63,16.17,15.5,5584743,88007589,4274,1.1741400554793602,15.6729,15.5843707214,15.6896875
2018-06-15 11:08:53,<NIL>,SH600637,东方明珠,43266.4645023148,15.62,15.62,15.62,15.62,15.62,6300,98406,5,15.63,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,6000,6500,3700,12990,3700,1200,2000,3600,2414,2300,2.8565224943547003,1.59532022476196,2,0,0,6300,98406,32890,11514,1893353,29866512,3697690,58239483,107885704,91868370,16.08,16.06,15.62,16.17,15.5,5591043,88105995,4279,1.1743509109827501,15.6729,15.5841940374,15.6896969697
2018-06-15 11:08:56,<NIL>,SH600637,东方明珠,43266.464537037005,15.62,15.62,15.62,15.62,15.62,0,0,0,15.62,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,6000,6500,3700,12990,3700,21200,2000,3600,2414,2300,1.04366313384528,1.59532022476196,0,0,0,0,0,32890,31514,1893353,29866512,3697690,58239483,107918594,91899884,16.08,16.06,15.62,16.17,15.5,5591043,88105995,4279,1.17430609596852,15.676875,15.5822312373,15.6918888889
2018-06-15 11:08:59,<NIL>,SH600637,东方明珠,43266.4645717593,15.62,15.62,15.62,15.62,15.62,0,0,0,15.62,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,6000,6500,3700,12990,3700,21200,2500,3600,2414,2300,1.02736302867495,1.59532022476196,0,0,0,0,0,32890,32014,1893353,29866512,3697690,58239483,107951484,91931898,16.08,16.06,15.62,16.17,15.5,5591043,88105995,4279,1.1742549250968402,15.6787096774,15.5815042511,15.6918888889
2018-06-15 11:09:04,<NIL>,SH600637,东方明珠,43266.4646296296,15.61,15.61,15.61,15.61,15.61,1000,15610,2,15.62,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,5000,6500,3700,12990,3700,21200,2500,3600,2414,2300,0.996126694571125,1.5796495676040603,2,0,0,1000,15610,31890,32014,1893353,29866512,3698690,58255093,107983374,91963912,16.08,16.06,15.61,16.17,15.5,5592043,88121605,4281,1.1741929160212299,15.6805405405,15.5803474635,15.6915740741
2018-06-15 11:09:18,<NIL>,SH600637,东方明珠,43266.4647916667,15.61,15.61,15.61,15.61,15.61,1400,21854,3,15.61,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,3600,6500,3700,12990,3700,21200,2500,3600,2414,2300,0.9523958268257641,1.5800449848175002,2,0,0,1400,21854,30490,32014,1893353,29866512,3700090,58276947,108013864,91995926,16.08,16.06,15.61,16.17,15.5,5593443,88143459,4284,1.17411573203796,15.6803141361,15.5805268704,15.6917171717
2018-06-15 11:09:19,<NIL>,SH600637,东方明珠,43266.4648032407,15.61,15.61,15.61,15.61,15.61,2500,39025,2,15.61,0,0,15.61,15.6,15.59,15.58,15.57,15.62,15.63,15.64,15.66,15.67,1100,6500,3700,12990,3700,21300,2500,3600,2414,2300,0.871582487388678,1.5807511806488002,2,0,0,2500,39025,27990,32114,1893353,29866512,3702590,58315972,108041854,92028040,16.08,16.06,15.61,16.17,15.5,5595943,88182484,4286,1.17401016038155,15.6743027888,15.5771027217,15.6923611111
2018-06-15 11:09:23,<NIL>,SH600637,东方明珠,43266.464849537,15.61,15.61,15.61,15.61,15.61,1100,17171,2,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,3200,12990,3700,2200,2200,21300,2500,3600,2414,0.8930467920284879,1.58106195926666,2,0,0,1100,17171,28590,32014,1893353,29866512,3703690,58333143,108070444,92060054,16.08,16.06,15.61,16.17,15.5,5597043,88199655,4288,1.17391245501551,15.6746551724,15.5766341895,15.6950847458
2018-06-15 11:09:26,<NIL>,SH600637,东方明珠,43266.4648842593,15.61,15.61,15.61,15.61,15.61,0,0,0,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2200,12990,3700,2200,2200,21300,2500,3600,2414,0.8618104579246579,1.58106195926666,0,0,0,0,0,27590,32014,1893353,29866512,3703690,58333143,108098034,92092068,16.08,16.06,15.61,16.17,15.5,5597043,88199655,4288,1.17380395888167,15.6748117155,15.5769105691,15.6947272727
2018-06-15 11:09:28,<NIL>,SH600637,东方明珠,43266.464907407404,15.61,15.61,15.61,15.61,15.61,300,4683,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2200,12990,3700,2200,6000,21300,2500,3600,2414,0.770369129390741,1.5811467170715299,1,300,4683,0,0,27590,35814,1893653,29871195,3703690,58333143,108125624,92127882,16.08,16.06,15.61,16.17,15.5,5597343,88204338,4289,1.17364712671892,15.6771276596,15.5772857143,15.6892592593
2018-06-15 11:09:32,<NIL>,SH600637,东方明珠,43266.464953703704,15.61,15.61,15.61,15.61,15.61,200,3122,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2200,12990,3700,2200,5800,21300,2000,3600,2414,0.7857264908583471,1.58120310306549,1,200,3122,0,0,27590,35114,1893853,29874317,3703690,58333143,108153214,92162996,16.08,16.06,15.61,16.17,15.5,5597543,88207460,4290,1.17349932938378,15.6766544118,15.5774324324,15.6892592593
2018-06-15 11:09:36,<NIL>,SH600637,东方明珠,43266.465,15.61,15.61,15.61,15.61,15.61,300,4683,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2500,12990,3700,2200,5500,21300,2000,3600,2414,0.8011144941690121,1.5812878608703602,1,300,4683,0,0,27890,34814,1894153,29879000,3703690,58333143,108181104,92197810,16.08,16.06,15.61,16.17,15.5,5597843,88212143,4291,1.1733587164380601,15.6799166667,15.5761616162,15.6852
2018-06-15 11:09:41,<NIL>,SH600637,东方明珠,43266.4650578704,15.61,15.61,15.61,15.61,15.61,1000,15610,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2500,12990,3700,2200,4500,21300,2000,3600,2414,0.8248062932513159,1.5815703868866,1,1000,15610,0,0,27890,33814,1895153,29894610,3703690,58333143,108208994,92231624,16.08,16.06,15.61,16.17,15.5,5598843,88227753,4292,1.17323092998991,15.68032,15.5719008264,15.684893617
2018-06-15 11:09:46,<NIL>,SH600637,东方明珠,43266.4651157407,15.61,15.61,15.61,15.61,15.61,100,1561,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6500,2500,12990,3700,2200,4400,21300,2000,3600,2914,0.8151633834103,1.58159863948822,1,100,1561,0,0,27890,34214,1895253,29896171,3703690,58333143,108236884,92265838,16.08,16.06,15.61,16.17,15.5,5598943,88229314,4293,1.17309815145233,15.679973822,15.5688343558,15.6847826087
2018-06-15 11:09:51,<NIL>,SH600637,东方明珠,43266.4651736111,15.61,15.61,15.61,15.61,15.61,0,0,0,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6800,2500,12990,3700,2200,4400,21300,2000,3600,2914,0.8239317238557321,1.58159863948822,0,0,0,0,0,28190,34214,1895253,29896171,3703690,58333143,108265074,92300052,16.08,16.06,15.61,16.17,15.5,5598943,88229314,4293,1.17296872162109,15.6803282828,15.5681290323,15.6847826087
2018-06-15 11:09:54,<NIL>,SH600637,东方明珠,43266.4652083333,15.61,15.61,15.61,15.61,15.61,1900,29659,3,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6800,2500,12990,3700,2200,2500,21300,2000,3600,2914,0.8723772977656742,1.5821353197097798,1,1900,29659,0,0,28190,32314,1897153,29925830,3703690,58333143,108293264,92332366,16.08,16.06,15.61,16.17,15.5,5600843,88258973,4296,1.17286352220195,15.6798684211,15.5682051282,15.6814285714
2018-06-15 11:09:58,<NIL>,SH600637,东方明珠,43266.4652546296,15.6,15.6,15.6,15.6,15.6,500,7800,1,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6300,2500,12990,3700,2400,2500,21300,2000,3600,2914,0.8630933960512471,1.5822765827179,2,0,0,500,7800,27890,32314,1897153,29925830,3704190,58340943,108321154,92364680,16.08,16.06,15.6,16.17,15.5,5601343,88266773,4297,1.1727551483965502,15.6798281787,15.5681290323,15.68
2018-06-15 11:10:12,<NIL>,SH600637,东方明珠,43266.4654166667,15.61,15.61,15.61,15.61,15.61,2400,37464,2,15.6,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,6300,2500,12990,3700,2400,100,21300,2000,3600,2914,0.932339372868891,1.56728172302246,1,2400,37464,0,0,27890,29914,1899553,29963294,3704190,58340943,108349044,92394594,16.08,16.06,15.61,16.17,15.5,5603743,88304237,4299,1.1726773105361599,15.6886057692,15.5693548387,15.6757142857
2018-06-15 11:10:17,<NIL>,SH600637,东方明珠,43266.465474537,15.6,15.6,15.6,15.6,15.6,1000,15600,2,15.61,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,5300,2500,13190,3700,2700,100,21300,2000,3600,2914,0.9156247910677271,1.56756138801575,2,0,0,1000,15600,27390,29914,1899553,29963294,3705190,58356543,108376434,92424508,16.08,16.06,15.6,16.17,15.5,5604743,88319837,4301,1.17259411324105,15.6886057692,15.5690728477,15.6757142857
2018-06-15 11:10:21,<NIL>,SH600637,东方明珠,43266.4655208333,15.6,15.6,15.6,15.6,15.6,1000,15600,4,15.6,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,4300,2500,13190,3700,2700,100,1300,2000,3600,2914,2.66189227355255,1.5678410530090299,2,0,0,1000,15600,26390,9914,1899553,29963294,3706190,58372143,108402824,92434422,16.08,16.06,15.6,16.17,15.5,5605743,88335437,4305,1.17275384704629,15.6884433962,15.5675714286,15.6757142857
2018-06-15 11:10:25,<NIL>,SH600637,东方明珠,43266.4655671296,15.6,15.6,15.6,15.6,15.6,0,0,0,15.6,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,4300,2500,13190,3700,2900,100,1300,2000,3600,2914,2.68206576558402,1.5678410530090299,0,0,0,0,0,26590,9914,1899553,29963294,3706190,58372143,108429414,92444336,16.08,16.06,15.6,16.17,15.5,5605743,88335437,4305,1.1729157100549699,15.6883248731,15.5660465116,15.6753333333
2018-06-15 11:10:28,<NIL>,SH600637,东方明珠,43266.4656018519,15.62,15.62,15.62,15.62,15.62,2200,34331,5,15.6,0,0,15.6,15.59,15.58,15.57,15.56,15.62,15.63,15.64,15.66,15.67,2700,2500,13190,3700,2900,800,2000,3600,2914,2300,2.1517134492853502,1.56845641136169,1,2200,34331,0,0,24990,11614,1901753,29997625,3706190,58372143,108454404,92455950,16.08,16.06,15.62,16.17,15.5,5607943,88369768,4310,1.17303866327694,15.6883248731,15.5659375,15.6753333333
2018-06-15 11:10:31,<NIL>,SH600637,东方明珠,43266.4656365741,15.62,15.62,15.62,15.62,15.62,0,0,0,15.62,0,0,15.6,15.59,15.58,15.57,15.56,15.61,15.62,15.63,15.64,15.66,2700,3900,13190,3700,2900,2000,800,2000,3600,2914,2.33250839667668,1.56845641136169,0,0,0,0,0,26390,11314,1901753,29997625,3706190,58372143,108480794,92467264,16.08,16.06,15.62,16.17,15.5,5607943,88369768,4310,1.17318053230168,15.6869724771,15.5644827586,15.6667741935
